Date,Confirmed,Deceased,Recovered,State_Name
07-Jul-20,1178,13,825,Andhra Pradesh
07-Jul-20,6,0,13,Arunachal Pradesh
07-Jul-20,814,2,388,Assam
07-Jul-20,385,1,324,Bihar
07-Jul-20,5,1,0,Chandigarh
07-Jul-20,110,0,84,Chhattisgarh
07-Jul-20,0,0,0,Daman and Diu
07-Jul-20,2008,50,2129,Delhi
07-Jul-20,27,1,10,Dadra and Nagar Haveli and Daman and Diu
07-Jul-20,90,1,95,Goa
07-Jul-20,778,17,421,Gujarat
07-Jul-20,6,0,27,Himachal Pradesh
07-Jul-20,495,3,310,Haryana
07-Jul-20,164,2,36,Jharkhand
07-Jul-20,256,5,81,Jammu and Kashmir
07-Jul-20,1498,15,571,Karnataka
07-Jul-20,272,0,111,Kerala
07-Jul-20,36,0,24,Ladakh
07-Jul-20,0,0,0,Lakshadweep
07-Jul-20,5134,224,3296,Maharashtra
07-Jul-20,6,0,0,Meghalaya
07-Jul-20,40,0,37,Manipur
07-Jul-20,343,5,189,Madhya Pradesh
07-Jul-20,1,0,6,Mizoram
07-Jul-20,19,0,60,Nagaland
07-Jul-20,571,6,217,Odisha
07-Jul-20,258,6,60,Punjab
07-Jul-20,32,0,37,Puducherry
07-Jul-20,716,11,297,Rajasthan
07-Jul-20,2,0,0,Sikkim
07-Jul-20,1879,7,1506,Telangana
07-Jul-20,3616,65,4545,Tamil Nadu
07-Jul-20,24,0,29,Tripura
07-Jul-20,23147,479,16836,Total
07-Jul-20,121,0,0,State Unassigned
07-Jul-20,1332,18,518,Uttar Pradesh
07-Jul-20,69,1,35,Uttarakhand
07-Jul-20,850,25,555,West Bengal
08-Jul-20,2,0,0,Andaman and Nicobar Islands
08-Jul-20,1062,12,1356,Andhra Pradesh
08-Jul-20,11,0,4,Arunachal Pradesh
08-Jul-20,696,6,397,Assam
08-Jul-20,749,2,203,Bihar
08-Jul-20,15,0,1,Chandigarh
08-Jul-20,111,0,107,Chhattisgarh
08-Jul-20,0,0,0,Daman and Diu
08-Jul-20,2033,48,3982,Delhi
08-Jul-20,15,0,11,Dadra and Nagar Haveli and Daman and Diu
08-Jul-20,136,0,51,Goa
08-Jul-20,783,16,569,Gujarat
08-Jul-20,18,0,43,Himachal Pradesh
08-Jul-20,691,3,461,Haryana
08-Jul-20,116,0,66,Jharkhand
08-Jul-20,330,6,168,Jammu and Kashmir
08-Jul-20,2062,54,778,Karnataka
08-Jul-20,301,0,107,Kerala
08-Jul-20,6,0,28,Ladakh
08-Jul-20,0,0,0,Lakshadweep
08-Jul-20,6603,198,4634,Maharashtra
08-Jul-20,6,1,2,Meghalaya
08-Jul-20,5,0,22,Manipur
08-Jul-20,409,7,219,Madhya Pradesh
08-Jul-20,5,0,4,Mizoram
08-Jul-20,13,0,1,Nagaland
08-Jul-20,527,7,303,Odisha
08-Jul-20,158,3,274,Punjab
08-Jul-20,110,0,67,Puducherry
08-Jul-20,659,10,291,Rajasthan
08-Jul-20,6,0,6,Sikkim
08-Jul-20,1924,11,992,Telangana
08-Jul-20,3756,64,3051,Tamil Nadu
08-Jul-20,57,0,76,Tripura
08-Jul-20,25561,492,19508,Total
08-Jul-20,-16,0,0,State Unassigned
08-Jul-20,1188,18,704,Uttar Pradesh
08-Jul-20,28,3,29,Uttarakhand
08-Jul-20,986,23,501,West Bengal
09-Jul-20,7,0,9,Andaman and Nicobar Islands
09-Jul-20,1555,13,1053,Andhra Pradesh
09-Jul-20,15,0,11,Arunachal Pradesh
09-Jul-20,568,5,421,Assam
09-Jul-20,704,9,251,Bihar
09-Jul-20,16,0,1,Chandigarh
09-Jul-20,140,1,68,Chhattisgarh
09-Jul-20,0,0,0,Daman and Diu
09-Jul-20,2187,45,4027,Delhi
09-Jul-20,14,0,10,Dadra and Nagar Haveli and Daman and Diu
09-Jul-20,112,1,66,Goa
09-Jul-20,861,15,429,Gujarat
09-Jul-20,39,0,13,Himachal Pradesh
09-Jul-20,674,5,399,Haryana
09-Jul-20,134,1,40,Jharkhand
09-Jul-20,240,5,128,Jammu and Kashmir
09-Jul-20,2228,17,957,Karnataka
09-Jul-20,339,0,149,Kerala
09-Jul-20,8,0,27,Ladakh
09-Jul-20,0,0,0,Lakshadweep
09-Jul-20,6875,219,4067,Maharashtra
09-Jul-20,13,0,0,Meghalaya
09-Jul-20,15,0,6,Manipur
09-Jul-20,305,5,245,Madhya Pradesh
09-Jul-20,0,0,0,Mizoram
09-Jul-20,16,0,0,Nagaland
09-Jul-20,577,6,401,Odisha
09-Jul-20,233,5,117,Punjab
09-Jul-20,49,2,35,Puducherry
09-Jul-20,500,9,204,Rajasthan
09-Jul-20,1,0,0,Sikkim
09-Jul-20,1410,7,913,Telangana
09-Jul-20,4231,65,3994,Tamil Nadu
09-Jul-20,16,0,14,Tripura
09-Jul-20,25790,479,19408,Total
09-Jul-20,-633,0,0,State Unassigned
09-Jul-20,1206,17,796,Uttar Pradesh
09-Jul-20,47,0,22,Uttarakhand
09-Jul-20,1088,27,535,West Bengal
10-Jul-20,0,0,9,Andaman and Nicobar Islands
10-Jul-20,1608,15,1040,Andhra Pradesh
10-Jul-20,33,0,0,Arunachal Pradesh
10-Jul-20,936,8,701,Assam
10-Jul-20,352,2,459,Bihar
10-Jul-20,13,0,5,Chandigarh
10-Jul-20,166,2,125,Chhattisgarh
10-Jul-20,0,0,0,Daman and Diu
10-Jul-20,2089,42,2468,Delhi
10-Jul-20,14,0,19,Dadra and Nagar Haveli and Daman and Diu
10-Jul-20,100,0,74,Goa
10-Jul-20,875,14,441,Gujarat
10-Jul-20,31,0,39,Himachal Pradesh
10-Jul-20,570,3,399,Haryana
10-Jul-20,250,0,14,Jharkhand
10-Jul-20,387,5,91,Jammu and Kashmir
10-Jul-20,2313,57,1003,Karnataka
10-Jul-20,416,0,112,Kerala
10-Jul-20,9,0,2,Ladakh
10-Jul-20,0,0,0,Lakshadweep
10-Jul-20,7862,226,5366,Maharashtra
10-Jul-20,73,0,0,Meghalaya
10-Jul-20,132,0,33,Manipur
10-Jul-20,316,4,249,Madhya Pradesh
10-Jul-20,23,0,0,Mizoram
10-Jul-20,59,0,0,Nagaland
10-Jul-20,755,6,565,Odisha
10-Jul-20,217,4,72,Punjab
10-Jul-20,72,1,18,Puducherry
10-Jul-20,611,6,550,Rajasthan
10-Jul-20,0,0,9,Sikkim
10-Jul-20,1278,8,1013,Telangana
10-Jul-20,3680,64,4163,Tamil Nadu
10-Jul-20,142,0,34,Tripura
10-Jul-20,27762,520,20289,Total
10-Jul-20,-224,0,0,State Unassigned
10-Jul-20,1338,27,660,Uttar Pradesh
10-Jul-20,68,0,34,Uttarakhand
10-Jul-20,1198,26,522,West Bengal
11-Jul-20,0,0,0,Andaman and Nicobar Islands
11-Jul-20,1813,17,1199,Andhra Pradesh
11-Jul-20,6,0,5,Arunachal Pradesh
11-Jul-20,535,2,578,Assam
11-Jul-20,709,7,740,Bihar
11-Jul-20,13,1,5,Chandigarh
11-Jul-20,65,0,42,Chhattisgarh
11-Jul-20,0,0,0,Daman and Diu
11-Jul-20,1781,34,2998,Delhi
11-Jul-20,14,0,12,Dadra and Nagar Haveli and Daman and Diu
11-Jul-20,117,3,81,Goa
11-Jul-20,872,10,502,Gujarat
11-Jul-20,11,0,23,Himachal Pradesh
11-Jul-20,648,7,490,Haryana
11-Jul-20,145,1,32,Jharkhand
11-Jul-20,268,10,109,Jammu and Kashmir
11-Jul-20,2798,70,880,Karnataka
11-Jul-20,488,2,143,Kerala
11-Jul-20,13,0,11,Ladakh
11-Jul-20,0,0,0,Lakshadweep
11-Jul-20,8139,223,4360,Maharashtra
11-Jul-20,76,0,0,Meghalaya
11-Jul-20,11,0,11,Manipur
11-Jul-20,544,6,198,Madhya Pradesh
11-Jul-20,1,0,7,Mizoram
11-Jul-20,16,0,9,Nagaland
11-Jul-20,570,6,388,Odisha
11-Jul-20,230,8,23,Punjab
11-Jul-20,65,1,53,Puducherry
11-Jul-20,574,6,249,Rajasthan
11-Jul-20,26,0,0,Sikkim
11-Jul-20,1178,9,1714,Telangana
11-Jul-20,3965,69,3591,Tamil Nadu
11-Jul-20,31,1,3,Tripura
11-Jul-20,27757,543,19981,Total
11-Jul-20,-745,0,0,State Unassigned
11-Jul-20,1392,24,902,Uttar Pradesh
11-Jul-20,44,0,12,Uttarakhand
11-Jul-20,1344,26,611,West Bengal
12-Jul-20,7,0,8,Andaman and Nicobar Islands
12-Jul-20,1933,19,1019,Andhra Pradesh
12-Jul-20,19,0,13,Arunachal Pradesh
12-Jul-20,735,4,468,Assam
12-Jul-20,1266,7,962,Bihar
12-Jul-20,10,0,4,Chandigarh
12-Jul-20,184,2,83,Chhattisgarh
12-Jul-20,0,0,0,Daman and Diu
12-Jul-20,1573,37,2276,Delhi
12-Jul-20,16,0,31,Dadra and Nagar Haveli and Daman and Diu
12-Jul-20,85,2,59,Goa
12-Jul-20,879,13,513,Gujarat
12-Jul-20,31,0,21,Himachal Pradesh
12-Jul-20,658,4,589,Haryana
12-Jul-20,97,7,52,Jharkhand
12-Jul-20,357,10,84,Jammu and Kashmir
12-Jul-20,2627,71,693,Karnataka
12-Jul-20,435,2,132,Kerala
12-Jul-20,9,0,0,Ladakh
12-Jul-20,0,0,0,Lakshadweep
12-Jul-20,7827,173,3340,Maharashtra
12-Jul-20,33,0,0,Meghalaya
12-Jul-20,16,0,53,Manipur
12-Jul-20,431,9,197,Madhya Pradesh
12-Jul-20,4,0,0,Mizoram
12-Jul-20,26,0,14,Nagaland
12-Jul-20,595,5,390,Odisha
12-Jul-20,234,4,352,Punjab
12-Jul-20,81,0,49,Puducherry
12-Jul-20,644,7,234,Rajasthan
12-Jul-20,4,0,1,Sikkim
12-Jul-20,1269,8,1563,Telangana
12-Jul-20,4244,68,3617,Tamil Nadu
12-Jul-20,105,0,46,Tripura
12-Jul-20,29106,500,18198,Total
12-Jul-20,-392,0,0,State Unassigned
12-Jul-20,1384,21,645,Uttar Pradesh
12-Jul-20,120,1,68,Uttarakhand
12-Jul-20,1560,26,622,West Bengal
13-Jul-20,3,0,9,Andaman and Nicobar Islands
13-Jul-20,1935,37,1052,Andhra Pradesh
13-Jul-20,27,1,7,Arunachal Pradesh
13-Jul-20,1001,4,522,Assam
13-Jul-20,1116,9,411,Bihar
13-Jul-20,29,0,6,Chandigarh
13-Jul-20,184,0,49,Chhattisgarh
13-Jul-20,0,0,0,Daman and Diu
13-Jul-20,1246,40,1344,Delhi
13-Jul-20,25,0,42,Dadra and Nagar Haveli and Daman and Diu
13-Jul-20,130,3,53,Goa
13-Jul-20,902,10,608,Gujarat
13-Jul-20,30,0,11,Himachal Pradesh
13-Jul-20,689,7,654,Haryana
13-Jul-20,203,2,43,Jharkhand
13-Jul-20,314,8,116,Jammu and Kashmir
13-Jul-20,2738,73,838,Karnataka
13-Jul-20,449,2,162,Kerala
13-Jul-20,7,0,18,Ladakh
13-Jul-20,0,0,0,Lakshadweep
13-Jul-20,6497,193,4182,Maharashtra
13-Jul-20,21,0,1,Meghalaya
13-Jul-20,17,0,74,Manipur
13-Jul-20,575,10,332,Madhya Pradesh
13-Jul-20,2,0,1,Mizoram
13-Jul-20,71,0,13,Nagaland
13-Jul-20,616,7,505,Odisha
13-Jul-20,357,5,194,Punjab
13-Jul-20,50,0,46,Puducherry
13-Jul-20,544,8,527,Rajasthan
13-Jul-20,2,0,6,Sikkim
13-Jul-20,1550,9,1197,Telangana
13-Jul-20,4328,66,3035,Tamil Nadu
13-Jul-20,26,0,54,Tripura
13-Jul-20,28178,541,17683,Total
13-Jul-20,-666,0,0,State Unassigned
13-Jul-20,1654,21,869,Uttar Pradesh
13-Jul-20,71,2,70,Uttarakhand
13-Jul-20,1435,24,632,West Bengal
14-Jul-20,5,0,20,Andaman and Nicobar Islands
14-Jul-20,1916,43,1003,Andhra Pradesh
14-Jul-20,75,0,8,Arunachal Pradesh
14-Jul-20,859,6,757,Assam
14-Jul-20,1432,9,655,Bihar
14-Jul-20,12,2,23,Chandigarh
14-Jul-20,114,1,73,Chhattisgarh
14-Jul-20,0,0,0,Daman and Diu
14-Jul-20,1606,35,1924,Delhi
14-Jul-20,16,0,33,Dadra and Nagar Haveli and Daman and Diu
14-Jul-20,170,1,67,Goa
14-Jul-20,915,14,749,Gujarat
14-Jul-20,66,0,11,Himachal Pradesh
14-Jul-20,699,4,453,Haryana
14-Jul-20,262,3,77,Jharkhand
14-Jul-20,346,8,128,Jammu and Kashmir
14-Jul-20,2496,87,1142,Karnataka
14-Jul-20,608,1,181,Kerala
14-Jul-20,35,0,0,Ladakh
14-Jul-20,0,0,0,Lakshadweep
14-Jul-20,6741,213,4500,Maharashtra
14-Jul-20,2,0,0,Meghalaya
14-Jul-20,46,0,50,Manipur
14-Jul-20,798,10,367,Madhya Pradesh
14-Jul-20,5,0,8,Mizoram
14-Jul-20,51,0,6,Nagaland
14-Jul-20,543,5,609,Odisha
14-Jul-20,333,9,77,Punjab
14-Jul-20,63,0,44,Puducherry
14-Jul-20,635,6,539,Rajasthan
14-Jul-20,45,0,-1,Sikkim
14-Jul-20,1524,10,1161,Telangana
14-Jul-20,4526,67,4743,Tamil Nadu
14-Jul-20,90,0,63,Tripura
14-Jul-20,29917,587,20977,Total
14-Jul-20,-179,0,0,State Unassigned
14-Jul-20,1594,28,778,Uttar Pradesh
14-Jul-20,78,1,11,Uttarakhand
14-Jul-20,1390,24,718,West Bengal
15-Jul-20,5,0,1,Andaman and Nicobar Islands
15-Jul-20,2432,44,911,Andhra Pradesh
15-Jul-20,29,0,0,Arunachal Pradesh
15-Jul-20,1088,2,715,Assam
15-Jul-20,1320,14,514,Bihar
15-Jul-20,19,1,13,Chandigarh
15-Jul-20,177,0,49,Chhattisgarh
15-Jul-20,0,0,0,Daman and Diu
15-Jul-20,1647,41,2463,Delhi
15-Jul-20,17,1,28,Dadra and Nagar Haveli and Daman and Diu
15-Jul-20,198,0,67,Goa
15-Jul-20,925,10,791,Gujarat
15-Jul-20,32,0,28,Himachal Pradesh
15-Jul-20,678,7,577,Haryana
15-Jul-20,337,2,57,Jharkhand
15-Jul-20,493,11,114,Jammu and Kashmir
15-Jul-20,3176,87,1076,Karnataka
15-Jul-20,623,1,196,Kerala
15-Jul-20,14,0,18,Ladakh
15-Jul-20,0,0,0,Lakshadweep
15-Jul-20,7975,233,3606,Maharashtra
15-Jul-20,19,0,0,Meghalaya
15-Jul-20,28,0,60,Manipur
15-Jul-20,638,9,333,Madhya Pradesh
15-Jul-20,0,0,0,Mizoram
15-Jul-20,6,0,2,Nagaland
15-Jul-20,618,5,612,Odisha
15-Jul-20,288,8,204,Punjab
15-Jul-20,65,3,60,Puducherry
15-Jul-20,866,6,333,Rajasthan
15-Jul-20,11,0,1,Sikkim
15-Jul-20,1597,11,1159,Telangana
15-Jul-20,4496,68,5000,Tamil Nadu
15-Jul-20,98,1,66,Tripura
15-Jul-20,32607,614,20646,Total
15-Jul-20,-655,0,0,State Unassigned
15-Jul-20,1659,29,762,Uttar Pradesh
15-Jul-20,99,0,81,Uttarakhand
15-Jul-20,1589,20,749,West Bengal
16-Jul-20,4,0,3,Andaman and Nicobar Islands
16-Jul-20,2593,40,1015,Andhra Pradesh
16-Jul-20,52,0,0,Arunachal Pradesh
16-Jul-20,892,2,666,Assam
16-Jul-20,1385,10,568,Bihar
16-Jul-20,16,0,17,Chandigarh
16-Jul-20,198,1,127,Chhattisgarh
16-Jul-20,0,0,0,Daman and Diu
16-Jul-20,1652,58,1994,Delhi
16-Jul-20,18,0,21,Dadra and Nagar Haveli and Daman and Diu
16-Jul-20,157,1,143,Goa
16-Jul-20,919,10,828,Gujarat
16-Jul-20,36,0,5,Himachal Pradesh
16-Jul-20,696,3,518,Haryana
16-Jul-20,221,4,28,Jharkhand
16-Jul-20,490,16,109,Jammu and Kashmir
16-Jul-20,4169,104,1263,Karnataka
16-Jul-20,722,2,228,Kerala
16-Jul-20,5,0,6,Ladakh
16-Jul-20,0,0,0,Lakshadweep
16-Jul-20,8641,266,5527,Maharashtra
16-Jul-20,40,0,3,Meghalaya
16-Jul-20,64,0,49,Manipur
16-Jul-20,735,7,219,Madhya Pradesh
16-Jul-20,34,0,1,Mizoram
16-Jul-20,14,0,43,Nagaland
16-Jul-20,494,2,401,Odisha
16-Jul-20,295,9,410,Punjab
16-Jul-20,147,1,58,Puducherry
16-Jul-20,737,8,468,Rajasthan
16-Jul-20,13,0,0,Sikkim
16-Jul-20,1676,10,1296,Telangana
16-Jul-20,4549,69,5106,Tamil Nadu
16-Jul-20,98,0,33,Tripura
16-Jul-20,35468,680,22867,Total
16-Jul-20,-239,0,0,State Unassigned
16-Jul-20,2058,34,932,Uttar Pradesh
16-Jul-20,197,0,47,Uttarakhand
16-Jul-20,1690,23,735,West Bengal
17-Jul-20,0,0,0,Andaman and Nicobar Islands
17-Jul-20,2602,42,905,Andhra Pradesh
17-Jul-20,66,0,22,Arunachal Pradesh
17-Jul-20,1218,1,551,Assam
17-Jul-20,1742,6,896,Bihar
17-Jul-20,25,0,4,Chandigarh
17-Jul-20,249,3,61,Chhattisgarh
17-Jul-20,0,0,0,Daman and Diu
17-Jul-20,1462,26,1608,Delhi
17-Jul-20,32,0,22,Dadra and Nagar Haveli and Daman and Diu
17-Jul-20,196,2,129,Goa
17-Jul-20,949,17,770,Gujarat
17-Jul-20,40,0,40,Himachal Pradesh
17-Jul-20,795,5,533,Haryana
17-Jul-20,313,4,64,Jharkhand
17-Jul-20,601,9,112,Jammu and Kashmir
17-Jul-20,3693,115,1028,Karnataka
17-Jul-20,791,1,132,Kerala
17-Jul-20,4,1,3,Ladakh
17-Jul-20,0,0,0,Lakshadweep
17-Jul-20,8308,258,2217,Maharashtra
17-Jul-20,26,0,0,Meghalaya
17-Jul-20,36,0,34,Manipur
17-Jul-20,704,9,387,Madhya Pradesh
17-Jul-20,10,0,0,Mizoram
17-Jul-20,40,0,14,Nagaland
17-Jul-20,718,6,453,Odisha
17-Jul-20,348,9,96,Punjab
17-Jul-20,89,3,67,Puducherry
17-Jul-20,615,8,656,Rajasthan
17-Jul-20,32,0,1,Sikkim
17-Jul-20,1478,7,1410,Telangana
17-Jul-20,4538,79,3391,Tamil Nadu
17-Jul-20,118,0,47,Tripura
17-Jul-20,34820,676,17476,Total
17-Jul-20,-754,0,0,State Unassigned
17-Jul-20,1722,38,959,Uttar Pradesh
17-Jul-20,120,1,26,Uttarakhand
17-Jul-20,1894,26,838,West Bengal
18-Jul-20,0,0,0,Andaman and Nicobar Islands
18-Jul-20,3963,52,1465,Andhra Pradesh
18-Jul-20,41,0,99,Arunachal Pradesh
18-Jul-20,1117,2,1060,Assam
18-Jul-20,1667,4,774,Bihar
18-Jul-20,31,1,5,Chandigarh
18-Jul-20,243,0,146,Chhattisgarh
18-Jul-20,0,0,0,Daman and Diu
18-Jul-20,1475,26,1973,Delhi
18-Jul-20,45,0,22,Dadra and Nagar Haveli and Daman and Diu
18-Jul-20,180,0,92,Goa
18-Jul-20,960,19,1061,Gujarat
18-Jul-20,40,0,19,Himachal Pradesh
18-Jul-20,750,17,600,Haryana
18-Jul-20,289,2,79,Jharkhand
18-Jul-20,441,5,607,Jammu and Kashmir
18-Jul-20,4537,93,1018,Karnataka
18-Jul-20,593,2,204,Kerala
18-Jul-20,8,0,12,Ladakh
18-Jul-20,0,0,0,Lakshadweep
18-Jul-20,8348,144,5306,Maharashtra
18-Jul-20,15,0,0,Meghalaya
18-Jul-20,91,0,19,Manipur
18-Jul-20,681,8,350,Madhya Pradesh
18-Jul-20,2,0,7,Mizoram
18-Jul-20,22,0,27,Nagaland
18-Jul-20,591,3,607,Odisha
18-Jul-20,350,7,81,Punjab
18-Jul-20,58,3,48,Puducherry
18-Jul-20,711,7,518,Rajasthan
18-Jul-20,19,0,2,Sikkim
18-Jul-20,1284,6,1902,Telangana
18-Jul-20,4807,88,3049,Tamil Nadu
18-Jul-20,171,2,51,Tripura
18-Jul-20,37407,543,23579,Total
18-Jul-20,-368,0,0,State Unassigned
18-Jul-20,1873,24,1030,Uttar Pradesh
18-Jul-20,174,1,60,Uttarakhand
18-Jul-20,2198,27,1286,West Bengal
19-Jul-20,23,0,12,Andaman and Nicobar Islands
19-Jul-20,5041,56,1127,Andhra Pradesh
19-Jul-20,90,0,8,Arunachal Pradesh
19-Jul-20,1018,4,858,Assam
19-Jul-20,1412,2,826,Bihar
19-Jul-20,26,0,3,Chandigarh
19-Jul-20,161,0,117,Chhattisgarh
19-Jul-20,0,0,0,Daman and Diu
19-Jul-20,1211,31,1860,Delhi
19-Jul-20,37,0,14,Dadra and Nagar Haveli and Daman and Diu
19-Jul-20,173,1,180,Goa
19-Jul-20,965,20,877,Gujarat
19-Jul-20,64,0,29,Himachal Pradesh
19-Jul-20,617,5,475,Haryana
19-Jul-20,167,1,62,Jharkhand
19-Jul-20,701,8,646,Jammu and Kashmir
19-Jul-20,4120,91,1290,Karnataka
19-Jul-20,821,2,172,Kerala
19-Jul-20,19,0,18,Ladakh
19-Jul-20,0,0,0,Lakshadweep
19-Jul-20,9518,258,3906,Maharashtra
19-Jul-20,32,2,0,Meghalaya
19-Jul-20,20,0,53,Manipur
19-Jul-20,837,15,447,Madhya Pradesh
19-Jul-20,0,0,0,Mizoram
19-Jul-20,10,0,13,Nagaland
19-Jul-20,736,7,516,Odisha
19-Jul-20,308,8,81,Punjab
19-Jul-20,109,0,92,Puducherry
19-Jul-20,934,6,586,Rajasthan
19-Jul-20,10,0,0,Sikkim
19-Jul-20,1296,6,1831,Telangana
19-Jul-20,4979,78,4059,Tamil Nadu
19-Jul-20,223,0,24,Tripura
19-Jul-20,40243,675,22742,Total
19-Jul-20,-163,0,0,State Unassigned
19-Jul-20,2211,38,1181,Uttar Pradesh
19-Jul-20,239,0,35,Uttarakhand
19-Jul-20,2278,36,1344,West Bengal
