Date,Tested,State_Name
07-Feb-2021,8104264,Telangana
08-Feb-2021,8122516,Telangana
09-Feb-2021,8154347,Telangana
10-Feb-2021,8184013,Telangana
11-Feb-2021,8213768,Telangana
12-Feb-2021,8242105,Telangana
13-Feb-2021,8269364,Telangana
14-Feb-2021,8295638,Telangana
15-Feb-2021,8311404,Telangana
16-Feb-2021,8336255,Telangana
17-Feb-2021,8360950,Telangana
18-Feb-2021,8385870,Telangana
19-Feb-2021,8409631,Telangana
20-Feb-2021,8433333,Telangana
21-Feb-2021,8456940,Telangana
22-Feb-2021,8471684,Telangana
26-Feb-2021,8618845,Telangana
27-Feb-2021,8659666,Telangana
28-Feb-2021,8700651,Telangana
01-Mar-2021,8721026,Telangana
02-Mar-2021,8761207,Telangana
03-Mar-2021,8801651,Telangana
04-Mar-2021,8842852,Telangana
05-Mar-2021,8883295,Telangana
06-Mar-2021,8924007,Telangana
07-Mar-2021,8964623,Telangana
08-Mar-2021,8984552,Telangana
09-Mar-2021,9016741,Telangana
10-Mar-2021,9055741,Telangana
11-Mar-2021,9093645,Telangana
12-Mar-2021,9114985,Telangana
13-Mar-2021,9149467,Telangana
14-Mar-2021,9200465,Telangana
15-Mar-2021,9238982,Telangana
16-Mar-2021,9299245,Telangana
17-Mar-2021,9359772,Telangana
18-Mar-2021,9419677,Telangana
19-Mar-2021,9482649,Telangana
20-Mar-2021,9548685,Telangana
21-Mar-2021,9613583,Telangana
22-Mar-2021,9650662,Telangana
23-Mar-2021,9718833,Telangana
24-Mar-2021,9789113,Telangana
25-Mar-2021,9845577,Telangana
26-Mar-2021,9903125,Telangana
27-Mar-2021,9961154,Telangana
28-Mar-2021,10019096,Telangana
29-Mar-2021,10053026,Telangana
30-Mar-2021,10095487,Telangana
31-Mar-2021,10151609,Telangana
01-Apr-2021,10210906,Telangana
02-Apr-2021,10270249,Telangana
03-Apr-2021,10329954,Telangana
04-Apr-2021,10392927,Telangana
05-Apr-2021,10435997,Telangana
06-Apr-2021,10498347,Telangana
07-Apr-2021,10572621,Telangana
08-Apr-2021,10659953,Telangana
09-Apr-2021,10761939,Telangana
10-Apr-2021,10873665,Telangana
11-Apr-2021,10988976,Telangana
12-Apr-2021,11068003,Telangana
13-Apr-2021,11181010,Telangana
14-Apr-2021,11253374,Telangana
15-Apr-2021,11360001,Telangana
16-Apr-2021,11481881,Telangana
17-Apr-2021,11608116,Telangana
18-Apr-2021,11737753,Telangana
19-Apr-2021,11820842,Telangana
20-Apr-2021,11942985,Telangana
21-Apr-2021,12073090,Telangana
22-Apr-2021,12175425,Telangana
23-Apr-2021,12281027,Telangana
24-Apr-2021,12384797,Telangana
25-Apr-2021,12493399,Telangana
26-Apr-2021,12566674,Telangana
27-Apr-2021,12666312,Telangana
28-Apr-2021,12748582,Telangana
29-Apr-2021,12828763,Telangana
30-Apr-2021,12905854,Telangana
01-May-2021,12983784,Telangana
02-May-2021,13060114,Telangana
03-May-2021,13118856,Telangana
04-May-2021,13189817,Telangana
05-May-2021,13267252,Telangana
11-Apr-2020,337,Tripura
15-Apr-2020,738,Tripura
16-Apr-2020,762,Tripura
21-Apr-2020,2604,Tripura
22-Apr-2020,3215,Tripura
01-May-2020,4828,Tripura
02-May-2020,4955,Tripura
03-May-2020,5162,Tripura
04-May-2020,5394,Tripura
05-May-2020,5850,Tripura
06-May-2020,6228,Tripura
07-May-2020,6917,Tripura
08-May-2020,7448,Tripura
09-May-2020,8340,Tripura
10-May-2020,9091,Tripura
11-May-2020,9596,Tripura
12-May-2020,10344,Tripura
13-May-2020,11146,Tripura
14-May-2020,11804,Tripura
15-May-2020,12561,Tripura
16-May-2020,13178,Tripura
17-May-2020,13750,Tripura
18-May-2020,14286,Tripura
19-May-2020,15083,Tripura
20-May-2020,15822,Tripura
21-May-2020,16873,Tripura
22-May-2020,17721,Tripura
23-May-2020,18737,Tripura
24-May-2020,19278,Tripura
25-May-2020,20871,Tripura
26-May-2020,22049,Tripura
27-May-2020,23264,Tripura
28-May-2020,24126,Tripura
29-May-2020,25403,Tripura
30-May-2020,26376,Tripura
31-May-2020,27475,Tripura
01-Jun-2020,28360,Tripura
02-Jun-2020,29066,Tripura
03-Jun-2020,30481,Tripura
04-Jun-2020,31138,Tripura
05-Jun-2020,32300,Tripura
06-Jun-2020,33331,Tripura
07-Jun-2020,35263,Tripura
08-Jun-2020,37453,Tripura
09-Jun-2020,38572,Tripura
10-Jun-2020,40027,Tripura
11-Jun-2020,41389,Tripura
12-Jun-2020,40837,Tripura
13-Jun-2020,43972,Tripura
14-Jun-2020,46015,Tripura
15-Jun-2020,47683,Tripura
16-Jun-2020,49208,Tripura
17-Jun-2020,50268,Tripura
18-Jun-2020,51495,Tripura
19-Jun-2020,52752,Tripura
20-Jun-2020,53905,Tripura
21-Jun-2020,54983,Tripura
22-Jun-2020,56035,Tripura
23-Jun-2020,56901,Tripura
24-Jun-2020,57753,Tripura
25-Jun-2020,59025,Tripura
26-Jun-2020,60199,Tripura
27-Jun-2020,61194,Tripura
28-Jun-2020,62278,Tripura
29-Jun-2020,63364,Tripura
30-Jun-2020,64478,Tripura
01-Jul-2020,65549,Tripura
02-Jul-2020,67255,Tripura
03-Jul-2020,68634,Tripura
04-Jul-2020,69891,Tripura
05-Jul-2020,71338,Tripura
06-Jul-2020,73058,Tripura
07-Jul-2020,74230,Tripura
08-Jul-2020,75641,Tripura
09-Jul-2020,77439,Tripura
10-Jul-2020,79429,Tripura
11-Jul-2020,81631,Tripura
12-Jul-2020,83353,Tripura
13-Jul-2020,86211,Tripura
14-Jul-2020,88677,Tripura
15-Jul-2020,92313,Tripura
16-Jul-2020,95328,Tripura
17-Jul-2020,97471,Tripura
18-Jul-2020,105058,Tripura
19-Jul-2020,109290,Tripura
20-Jul-2020,114165,Tripura
21-Jul-2020,119046,Tripura
22-Jul-2020,123269,Tripura
23-Jul-2020,127742,Tripura
24-Jul-2020,131485,Tripura
25-Jul-2020,135436,Tripura
26-Jul-2020,138100,Tripura
27-Jul-2020,142275,Tripura
28-Jul-2020,148877,Tripura
29-Jul-2020,156382,Tripura
30-Jul-2020,163640,Tripura
31-Jul-2020,170834,Tripura
01-Aug-2020,176171,Tripura
02-Aug-2020,180684,Tripura
04-Aug-2020,184227,Tripura
05-Aug-2020,187848,Tripura
06-Aug-2020,190492,Tripura
07-Aug-2020,193268,Tripura
08-Aug-2020,196440,Tripura
09-Aug-2020,199937,Tripura
10-Aug-2020,202004,Tripura
11-Aug-2020,205125,Tripura
12-Aug-2020,208165,Tripura
13-Aug-2020,210678,Tripura
14-Aug-2020,213730,Tripura
15-Aug-2020,217119,Tripura
16-Aug-2020,218981,Tripura
17-Aug-2020,220789,Tripura
18-Aug-2020,223966,Tripura
19-Aug-2020,228003,Tripura
20-Aug-2020,230716,Tripura
21-Aug-2020,233713,Tripura
22-Aug-2020,237750,Tripura
23-Aug-2020,241101,Tripura
24-Aug-2020,243613,Tripura
25-Aug-2020,247299,Tripura
26-Aug-2020,251657,Tripura
27-Aug-2020,255877,Tripura
28-Aug-2020,260373,Tripura
29-Aug-2020,264655,Tripura
30-Aug-2020,268276,Tripura
31-Aug-2020,271170,Tripura
01-Sep-2020,274199,Tripura
02-Sep-2020,277951,Tripura
03-Sep-2020,282798,Tripura
04-Sep-2020,287018,Tripura
05-Sep-2020,292269,Tripura
06-Sep-2020,297100,Tripura
07-Sep-2020,300486,Tripura
08-Sep-2020,304758,Tripura
09-Sep-2020,308922,Tripura
10-Sep-2020,313816,Tripura
11-Sep-2020,318581,Tripura
12-Sep-2020,323628,Tripura
13-Sep-2020,327843,Tripura
14-Sep-2020,331371,Tripura
15-Sep-2020,335686,Tripura
16-Sep-2020,340002,Tripura
17-Sep-2020,344918,Tripura
18-Sep-2020,347959,Tripura
19-Sep-2020,352004,Tripura
20-Sep-2020,356354,Tripura
21-Sep-2020,358876,Tripura
22-Sep-2020,362478,Tripura
23-Sep-2020,366835,Tripura
24-Sep-2020,371699,Tripura
25-Sep-2020,374960,Tripura
26-Sep-2020,378120,Tripura
27-Sep-2020,380779,Tripura
28-Sep-2020,382589,Tripura
29-Sep-2020,385690,Tripura
30-Sep-2020,388672,Tripura
01-Oct-2020,391684,Tripura
02-Oct-2020,394382,Tripura
03-Oct-2020,396413,Tripura
04-Oct-2020,398609,Tripura
05-Oct-2020,399915,Tripura
06-Oct-2020,402294,Tripura
07-Oct-2020,404688,Tripura
08-Oct-2020,406747,Tripura
09-Oct-2020,409037,Tripura
10-Oct-2020,411567,Tripura
11-Oct-2020,414550,Tripura
12-Oct-2020,416489,Tripura
13-Oct-2020,418985,Tripura
14-Oct-2020,421575,Tripura
15-Oct-2020,424147,Tripura
16-Oct-2020,426745,Tripura
17-Oct-2020,428975,Tripura
18-Oct-2020,431581,Tripura
19-Oct-2020,433688,Tripura
20-Oct-2020,435868,Tripura
21-Oct-2020,438334,Tripura
22-Oct-2020,441342,Tripura
23-Oct-2020,443478,Tripura
24-Oct-2020,446317,Tripura
25-Oct-2020,448279,Tripura
26-Oct-2020,449199,Tripura
27-Oct-2020,449911,Tripura
28-Oct-2020,452230,Tripura
29-Oct-2020,454388,Tripura
30-Oct-2020,456957,Tripura
31-Oct-2020,458380,Tripura
01-Nov-2020,459891,Tripura
02-Nov-2020,461315,Tripura
03-Nov-2020,464003,Tripura
04-Nov-2020,467012,Tripura
05-Nov-2020,469890,Tripura
06-Nov-2020,472762,Tripura
07-Nov-2020,475245,Tripura
08-Nov-2020,477455,Tripura
09-Nov-2020,479015,Tripura
10-Nov-2020,481806,Tripura
11-Nov-2020,484797,Tripura
12-Nov-2020,487389,Tripura
13-Nov-2020,489812,Tripura
14-Nov-2020,492248,Tripura
15-Nov-2020,493895,Tripura
16-Nov-2020,494627,Tripura
17-Nov-2020,497045,Tripura
18-Nov-2020,500015,Tripura
19-Nov-2020,502948,Tripura
20-Nov-2020,505954,Tripura
21-Nov-2020,508813,Tripura
22-Nov-2020,511457,Tripura
23-Nov-2020,513037,Tripura
24-Nov-2020,515452,Tripura
25-Nov-2020,517834,Tripura
26-Nov-2020,519862,Tripura
27-Nov-2020,521455,Tripura
28-Nov-2020,523099,Tripura
30-Nov-2020,526407,Tripura
01-Dec-2020,528241,Tripura
02-Dec-2020,530422,Tripura
03-Dec-2020,533103,Tripura
04-Dec-2020,535379,Tripura
05-Dec-2020,537733,Tripura
06-Dec-2020,540088,Tripura
07-Dec-2020,541546,Tripura
08-Dec-2020,543721,Tripura
09-Dec-2020,545848,Tripura
10-Dec-2020,548028,Tripura
11-Dec-2020,550158,Tripura
12-Dec-2020,551648,Tripura
13-Dec-2020,553446,Tripura
14-Dec-2020,554621,Tripura
15-Dec-2020,556623,Tripura
16-Dec-2020,559048,Tripura
17-Dec-2020,560965,Tripura
18-Dec-2020,562613,Tripura
19-Dec-2020,564129,Tripura
20-Dec-2020,565682,Tripura
21-Dec-2020,566644,Tripura
22-Dec-2020,568104,Tripura
23-Dec-2020,569607,Tripura
24-Dec-2020,570872,Tripura
25-Dec-2020,572189,Tripura
26-Dec-2020,572917,Tripura
27-Dec-2020,573971,Tripura
28-Dec-2020,574733,Tripura
29-Dec-2020,575976,Tripura
30-Dec-2020,577343,Tripura
31-Dec-2020,578723,Tripura
01-Jan-2021,580269,Tripura
02-Jan-2021,581550,Tripura
03-Jan-2021,582957,Tripura
04-Jan-2021,583819,Tripura
05-Jan-2021,585181,Tripura
06-Jan-2021,586639,Tripura
07-Jan-2021,587806,Tripura
08-Jan-2021,588991,Tripura
10-Jan-2021,590867,Tripura
11-Jan-2021,591518,Tripura
12-Jan-2021,593224,Tripura
13-Jan-2021,595168,Tripura
14-Jan-2021,596668,Tripura
15-Jan-2021,597659,Tripura
16-Jan-2021,598570,Tripura
18-Jan-2021,599890,Tripura
19-Jan-2021,600698,Tripura
20-Jan-2021,601506,Tripura
21-Jan-2021,602298,Tripura
22-Jan-2021,602883,Tripura
23-Jan-2021,603530,Tripura
25-Jan-2021,604330,Tripura
26-Jan-2021,604952,Tripura
27-Jan-2021,605314,Tripura
28-Jan-2021,605866,Tripura
29-Jan-2021,606523,Tripura
30-Jan-2021,606978,Tripura
01-Feb-2021,607566,Tripura
02-Feb-2021,607962,Tripura
04-Feb-2021,608947,Tripura
05-Feb-2021,609412,Tripura
06-Feb-2021,609909,Tripura
08-Feb-2021,610893,Tripura
09-Feb-2021,611468,Tripura
10-Feb-2021,612192,Tripura
11-Feb-2021,612813,Tripura
12-Feb-2021,613231,Tripura
13-Feb-2021,614152,Tripura
14-Feb-2021,614394,Tripura
15-Feb-2021,614394,Tripura
17-Feb-2021,615180,Tripura
18-Feb-2021,615776,Tripura
19-Feb-2021,616899,Tripura
20-Feb-2021,618010,Tripura
22-Feb-2021,618010,Tripura
23-Feb-2021,618747,Tripura
24-Feb-2021,619392,Tripura
25-Feb-2021,619842,Tripura
26-Feb-2021,620416,Tripura
01-Mar-2021,621754,Tripura
03-Mar-2021,622896,Tripura
04-Mar-2021,622887,Tripura
06-Mar-2021,624612,Tripura
08-Mar-2021,625498,Tripura
11-Mar-2021,627447,Tripura
13-Mar-2021,628216,Tripura
14-Mar-2021,628767,Tripura
15-Mar-2021,629661,Tripura
17-Mar-2021,630274,Tripura
18-Mar-2021,631045,Tripura
19-Mar-2021,631809,Tripura
20-Mar-2021,632636,Tripura
21-Mar-2021,633540,Tripura
22-Mar-2021,633806,Tripura
23-Mar-2021,634572,Tripura
24-Mar-2021,635381,Tripura
25-Mar-2021,636356,Tripura
27-Mar-2021,637843,Tripura
30-Mar-2021,639614,Tripura
01-Apr-2021,641498,Tripura
02-Apr-2021,642551,Tripura
03-Apr-2021,643050,Tripura
04-Apr-2021,644275,Tripura
05-Apr-2021,644784,Tripura
06-Apr-2021,646186,Tripura
07-Apr-2021,647320,Tripura
08-Apr-2021,648832,Tripura
09-Apr-2021,650518,Tripura
10-Apr-2021,651965,Tripura
11-Apr-2021,653832,Tripura
12-Apr-2021,654703,Tripura
13-Apr-2021,656802,Tripura
14-Apr-2021,658885,Tripura
16-Apr-2021,660465,Tripura
17-Apr-2021,662606,Tripura
18-Apr-2021,665194,Tripura
19-Apr-2021,666583,Tripura
20-Apr-2021,669149,Tripura
22-Apr-2021,674440,Tripura
23-Apr-2021,675862,Tripura
24-Apr-2021,679298,Tripura
25-Apr-2021,683472,Tripura
26-Apr-2021,686814,Tripura
27-Apr-2021,691184,Tripura
28-Apr-2021,695782,Tripura
29-Apr-2021,700857,Tripura
30-Apr-2021,705279,Tripura
01-May-2021,709639,Tripura
02-May-2021,714957,Tripura
03-May-2021,717664,Tripura
04-May-2021,723049,Tripura
05-May-2021,727535,Tripura
05-Apr-2020,5255,Uttar Pradesh
05-Apr-2020,5255,Uttar Pradesh
09-Apr-2020,8402,Uttar Pradesh
10-Apr-2020,9332,Uttar Pradesh
11-Apr-2020,10595,Uttar Pradesh
12-Apr-2020,11855,Uttar Pradesh
13-Apr-2020,13287,Uttar Pradesh
14-Apr-2020,15914,Uttar Pradesh
15-Apr-2020,19506,Uttar Pradesh
16-Apr-2020,21384,Uttar Pradesh
17-Apr-2020,24643,Uttar Pradesh
18-Apr-2020,28484,Uttar Pradesh
19-Apr-2020,31767,Uttar Pradesh
20-Apr-2020,34326,Uttar Pradesh
21-Apr-2020,37933,Uttar Pradesh
22-Apr-2020,42192,Uttar Pradesh
23-Apr-2020,45483,Uttar Pradesh
24-Apr-2020,53166,Uttar Pradesh
25-Apr-2020,56851,Uttar Pradesh
26-Apr-2020,61799,Uttar Pradesh
27-Apr-2020,67145,Uttar Pradesh
28-Apr-2020,70307,Uttar Pradesh
29-Apr-2020,73716,Uttar Pradesh
30-Apr-2020,78013,Uttar Pradesh
01-May-2020,82459,Uttar Pradesh
02-May-2020,85729,Uttar Pradesh
03-May-2020,95841,Uttar Pradesh
04-May-2020,98300,Uttar Pradesh
05-May-2020,105234,Uttar Pradesh
06-May-2020,109888,Uttar Pradesh
07-May-2020,113670,Uttar Pradesh
08-May-2020,119688,Uttar Pradesh
09-May-2020,124791,Uttar Pradesh
10-May-2020,129955,Uttar Pradesh
11-May-2020,135760,Uttar Pradesh
12-May-2020,140166,Uttar Pradesh
13-May-2020,145637,Uttar Pradesh
14-May-2020,153139,Uttar Pradesh
15-May-2020,159282,Uttar Pradesh
16-May-2020,163105,Uttar Pradesh
17-May-2020,172219,Uttar Pradesh
18-May-2020,176479,Uttar Pradesh
19-May-2020,182184,Uttar Pradesh
20-May-2020,191164,Uttar Pradesh
21-May-2020,206811,Uttar Pradesh
22-May-2020,214060,Uttar Pradesh
23-May-2020,217867,Uttar Pradesh
24-May-2020,229621,Uttar Pradesh
25-May-2020,235622,Uttar Pradesh
26-May-2020,240588,Uttar Pradesh
27-May-2020,240588,Uttar Pradesh
28-May-2020,256267,Uttar Pradesh
29-May-2020,270920,Uttar Pradesh
30-May-2020,279288,Uttar Pradesh
31-May-2020,289892,Uttar Pradesh
01-Jun-2020,297903,Uttar Pradesh
02-Jun-2020,307621,Uttar Pradesh
03-Jun-2020,317780,Uttar Pradesh
04-Jun-2020,330663,Uttar Pradesh
05-Jun-2020,344717,Uttar Pradesh
06-Jun-2020,355085,Uttar Pradesh
07-Jun-2020,360258,Uttar Pradesh
08-Jun-2020,380723,Uttar Pradesh
09-Jun-2020,391286,Uttar Pradesh
10-Jun-2020,404637,Uttar Pradesh
11-Jun-2020,420669,Uttar Pradesh
12-Jun-2020,435601,Uttar Pradesh
13-Jun-2020,449616,Uttar Pradesh
14-Jun-2020,467702,Uttar Pradesh
15-Jun-2020,466081,Uttar Pradesh
16-Jun-2020,480047,Uttar Pradesh
17-Jun-2020,496206,Uttar Pradesh
18-Jun-2020,515280,Uttar Pradesh
19-Jun-2020,532505,Uttar Pradesh
20-Jun-2020,542972,Uttar Pradesh
21-Jun-2020,560697,Uttar Pradesh
22-Jun-2020,574304,Uttar Pradesh
23-Jun-2020,588186,Uttar Pradesh
24-Jun-2020,603390,Uttar Pradesh
25-Jun-2020,620954,Uttar Pradesh
26-Jun-2020,642833,Uttar Pradesh
27-Jun-2020,663096,Uttar Pradesh
28-Jun-2020,684296,Uttar Pradesh
29-Jun-2020,707839,Uttar Pradesh
30-Jun-2020,727793,Uttar Pradesh
01-Jul-2020,758915,Uttar Pradesh
02-Jul-2020,781584,Uttar Pradesh
03-Jul-2020,810991,Uttar Pradesh
04-Jul-2020,834991,Uttar Pradesh
05-Jul-2020,887997,Uttar Pradesh
06-Jul-2020,917114,Uttar Pradesh
07-Jul-2020,947453,Uttar Pradesh
08-Jul-2020,1003280,Uttar Pradesh
09-Jul-2020,1036106,Uttar Pradesh
10-Jul-2020,1074112,Uttar Pradesh
11-Jul-2020,1116466,Uttar Pradesh
12-Jul-2020,1156089,Uttar Pradesh
13-Jul-2020,1192089,Uttar Pradesh
14-Jul-2020,1231939,Uttar Pradesh
15-Jul-2020,1277241,Uttar Pradesh
16-Jul-2020,1325327,Uttar Pradesh
17-Jul-2020,1379534,Uttar Pradesh
18-Jul-2020,1426303,Uttar Pradesh
19-Jul-2020,1470426,Uttar Pradesh
20-Jul-2020,1513827,Uttar Pradesh
21-Jul-2020,1554116,Uttar Pradesh
22-Jul-2020,1600000,Uttar Pradesh
23-Jul-2020,1654651,Uttar Pradesh
24-Jul-2020,1705348,Uttar Pradesh
25-Jul-2020,1762416,Uttar Pradesh
26-Jul-2020,1834297,Uttar Pradesh
27-Jul-2020,1941259,Uttar Pradesh
28-Jul-2020,2033089,Uttar Pradesh
29-Jul-2020,2120843,Uttar Pradesh
30-Jul-2020,2209810,Uttar Pradesh
31-Jul-2020,2325428,Uttar Pradesh
01-Aug-2020,2418809,Uttar Pradesh
02-Aug-2020,2533631,Uttar Pradesh
03-Aug-2020,2623260,Uttar Pradesh
04-Aug-2020,2689973,Uttar Pradesh
06-Aug-2020,2797687,Uttar Pradesh
07-Aug-2020,2893424,Uttar Pradesh
08-Aug-2020,2996406,Uttar Pradesh
09-Aug-2020,3118567,Uttar Pradesh
10-Aug-2020,3209587,Uttar Pradesh
11-Aug-2020,3314435,Uttar Pradesh
12-Aug-2020,3412346,Uttar Pradesh
13-Aug-2020,3501127,Uttar Pradesh
14-Aug-2020,3598210,Uttar Pradesh
15-Aug-2020,3695700,Uttar Pradesh
16-Aug-2020,3786633,Uttar Pradesh
17-Aug-2020,3872640,Uttar Pradesh
18-Aug-2020,3966848,Uttar Pradesh
19-Aug-2020,4075174,Uttar Pradesh
20-Aug-2020,4184690,Uttar Pradesh
21-Aug-2020,4294980,Uttar Pradesh
22-Aug-2020,4420101,Uttar Pradesh
23-Aug-2020,4551619,Uttar Pradesh
24-Aug-2020,4674620,Uttar Pradesh
25-Aug-2020,4796488,Uttar Pradesh
26-Aug-2020,4941679,Uttar Pradesh
27-Aug-2020,5080205,Uttar Pradesh
28-Aug-2020,5202557,Uttar Pradesh
29-Aug-2020,5350704,Uttar Pradesh
30-Aug-2020,5490354,Uttar Pradesh
31-Aug-2020,5626897,Uttar Pradesh
01-Sep-2020,5776664,Uttar Pradesh
02-Sep-2020,5913584,Uttar Pradesh
03-Sep-2020,6050449,Uttar Pradesh
04-Sep-2020,6196994,Uttar Pradesh
05-Sep-2020,6345223,Uttar Pradesh
06-Sep-2020,6500969,Uttar Pradesh
07-Sep-2020,6631318,Uttar Pradesh
08-Sep-2020,6773289,Uttar Pradesh
09-Sep-2020,6917773,Uttar Pradesh
10-Sep-2020,7067208,Uttar Pradesh
11-Sep-2020,7217980,Uttar Pradesh
12-Sep-2020,7358472,Uttar Pradesh
13-Sep-2020,7505653,Uttar Pradesh
14-Sep-2020,7636000,Uttar Pradesh
15-Sep-2020,7784281,Uttar Pradesh
16-Sep-2020,7938533,Uttar Pradesh
17-Sep-2020,8089882,Uttar Pradesh
18-Sep-2020,8245710,Uttar Pradesh
19-Sep-2020,8399785,Uttar Pradesh
20-Sep-2020,8540604,Uttar Pradesh
21-Sep-2020,8676627,Uttar Pradesh
22-Sep-2020,8826726,Uttar Pradesh
23-Sep-2020,8992424,Uttar Pradesh
24-Sep-2020,9145828,Uttar Pradesh
25-Sep-2020,9310258,Uttar Pradesh
26-Sep-2020,9467186,Uttar Pradesh
27-Sep-2020,9625076,Uttar Pradesh
28-Sep-2020,9776894,Uttar Pradesh
29-Sep-2020,9937675,Uttar Pradesh
30-Sep-2020,10098896,Uttar Pradesh
01-Oct-2020,10263709,Uttar Pradesh
02-Oct-2020,10426042,Uttar Pradesh
03-Oct-2020,10579701,Uttar Pradesh
04-Oct-2020,10739169,Uttar Pradesh
05-Oct-2020,10888520,Uttar Pradesh
06-Oct-2020,11044860,Uttar Pradesh
07-Oct-2020,11208621,Uttar Pradesh
08-Oct-2020,11375818,Uttar Pradesh
09-Oct-2020,11549475,Uttar Pradesh
10-Oct-2020,11726075,Uttar Pradesh
11-Oct-2020,11898777,Uttar Pradesh
12-Oct-2020,12041107,Uttar Pradesh
13-Oct-2020,12192619,Uttar Pradesh
14-Oct-2020,12355046,Uttar Pradesh
15-Oct-2020,12509210,Uttar Pradesh
16-Oct-2020,12679476,Uttar Pradesh
17-Oct-2020,12841878,Uttar Pradesh
18-Oct-2020,13011893,Uttar Pradesh
19-Oct-2020,13147388,Uttar Pradesh
20-Oct-2020,13298742,Uttar Pradesh
21-Oct-2020,13445758,Uttar Pradesh
22-Oct-2020,13603679,Uttar Pradesh
23-Oct-2020,13756000,Uttar Pradesh
24-Oct-2020,13908303,Uttar Pradesh
25-Oct-2020,14025713,Uttar Pradesh
26-Oct-2020,14138340,Uttar Pradesh
27-Oct-2020,14276788,Uttar Pradesh
28-Oct-2020,14431272,Uttar Pradesh
29-Oct-2020,14569242,Uttar Pradesh
30-Oct-2020,14717483,Uttar Pradesh
31-Oct-2020,14863388,Uttar Pradesh
01-Nov-2020,15013388,Uttar Pradesh
02-Nov-2020,15149160,Uttar Pradesh
03-Nov-2020,15307285,Uttar Pradesh
04-Nov-2020,15454280,Uttar Pradesh
05-Nov-2020,15609500,Uttar Pradesh
06-Nov-2020,15762543,Uttar Pradesh
07-Nov-2020,15923624,Uttar Pradesh
08-Nov-2020,16089592,Uttar Pradesh
09-Nov-2020,16227845,Uttar Pradesh
10-Nov-2020,16377058,Uttar Pradesh
11-Nov-2020,16532078,Uttar Pradesh
12-Nov-2020,16684729,Uttar Pradesh
13-Nov-2020,16841812,Uttar Pradesh
14-Nov-2020,16967468,Uttar Pradesh
15-Nov-2020,17049440,Uttar Pradesh
16-Nov-2020,17122647,Uttar Pradesh
17-Nov-2020,17210174,Uttar Pradesh
18-Nov-2020,17321490,Uttar Pradesh
19-Nov-2020,17474973,Uttar Pradesh
20-Nov-2020,17636904,Uttar Pradesh
21-Nov-2020,17810564,Uttar Pradesh
22-Nov-2020,17985811,Uttar Pradesh
23-Nov-2020,18121693,Uttar Pradesh
24-Nov-2020,18292171,Uttar Pradesh
25-Nov-2020,18470887,Uttar Pradesh
26-Nov-2020,18636313,Uttar Pradesh
27-Nov-2020,18819807,Uttar Pradesh
28-Nov-2020,18994692,Uttar Pradesh
29-Nov-2020,19170240,Uttar Pradesh
30-Nov-2020,19322658,Uttar Pradesh
01-Dec-2020,19466684,Uttar Pradesh
02-Dec-2020,19618283,Uttar Pradesh
03-Dec-2020,19788497,Uttar Pradesh
04-Dec-2020,19960393,Uttar Pradesh
05-Dec-2020,20128312,Uttar Pradesh
06-Dec-2020,20308636,Uttar Pradesh
07-Dec-2020,20453616,Uttar Pradesh
08-Dec-2020,20621452,Uttar Pradesh
09-Dec-2020,20766011,Uttar Pradesh
10-Dec-2020,20934735,Uttar Pradesh
11-Dec-2020,21103633,Uttar Pradesh
12-Dec-2020,21258877,Uttar Pradesh
13-Dec-2020,21415257,Uttar Pradesh
14-Dec-2020,21538320,Uttar Pradesh
15-Dec-2020,21687063,Uttar Pradesh
16-Dec-2020,21844458,Uttar Pradesh
17-Dec-2020,21999031,Uttar Pradesh
18-Dec-2020,22149067,Uttar Pradesh
19-Dec-2020,22304404,Uttar Pradesh
20-Dec-2020,22439369,Uttar Pradesh
21-Dec-2020,22564828,Uttar Pradesh
22-Dec-2020,22692833,Uttar Pradesh
23-Dec-2020,22832382,Uttar Pradesh
24-Dec-2020,22972685,Uttar Pradesh
25-Dec-2020,23116081,Uttar Pradesh
26-Dec-2020,23239796,Uttar Pradesh
27-Dec-2020,23382697,Uttar Pradesh
28-Dec-2020,23508431,Uttar Pradesh
29-Dec-2020,23640902,Uttar Pradesh
30-Dec-2020,23793270,Uttar Pradesh
31-Dec-2020,23943169,Uttar Pradesh
01-Jan-2021,24087257,Uttar Pradesh
02-Jan-2021,24216483,Uttar Pradesh
03-Jan-2021,24348477,Uttar Pradesh
04-Jan-2021,24468207,Uttar Pradesh
05-Jan-2021,24594871,Uttar Pradesh
06-Jan-2021,24741829,Uttar Pradesh
07-Jan-2021,24887930,Uttar Pradesh
08-Jan-2021,25034039,Uttar Pradesh
09-Jan-2021,25178712,Uttar Pradesh
10-Jan-2021,25317134,Uttar Pradesh
11-Jan-2021,25440392,Uttar Pradesh
12-Jan-2021,25569666,Uttar Pradesh
13-Jan-2021,25707811,Uttar Pradesh
14-Jan-2021,25841533,Uttar Pradesh
15-Jan-2021,25963058,Uttar Pradesh
16-Jan-2021,26086641,Uttar Pradesh
17-Jan-2021,26214905,Uttar Pradesh
18-Jan-2021,26325197,Uttar Pradesh
19-Jan-2021,26446710,Uttar Pradesh
20-Jan-2021,26576008,Uttar Pradesh
21-Jan-2021,26715060,Uttar Pradesh
22-Jan-2021,26853170,Uttar Pradesh
23-Jan-2021,26975577,Uttar Pradesh
24-Jan-2021,27099309,Uttar Pradesh
25-Jan-2021,27205975,Uttar Pradesh
